time_utc,azimuth_deg,elevation_deg,range_km,radial_velocity_km_s,doppler_hz,fspl_db,received_power_dbm,noise_power_dbm,cn_db,satellite_latitude_deg,satellite_longitude_deg,satellite_altitude_km
2025-01-10T08:58:04.000Z,13.574923,12.491029,2293.030548,-6.486579300,2983.999,142.440269,-102.290269,-126.290032,23.999762,55.231438,39.721281,852.814004
2025-01-10T08:58:05.000Z,13.578703,12.586209,2286.545127,-6.484378703,2982.987,142.415668,-102.265668,-126.290032,24.024363,55.174710,39.689413,852.791450
2025-01-10T08:58:06.000Z,13.582486,12.681766,2280.061790,-6.482020370,2981.902,142.391005,-102.241005,-126.290032,24.049027,55.117972,39.657623,852.768890
2025-01-10T08:58:07.000Z,13.586269,12.777694,2273.581086,-6.479504070,2980.744,142.366282,-102.216282,-126.290032,24.073750,55.061230,39.625912,852.746328
2025-01-10T08:58:08.000Z,13.590054,12.874001,2267.102782,-6.477090354,2979.634,142.341497,-102.191497,-126.290032,24.098535,55.004480,39.594279,852.723762
2025-01-10T08:58:09.000Z,13.593840,12.970689,2260.626906,-6.474648494,2978.510,142.316650,-102.166650,-126.290032,24.123381,54.947724,39.562723,852.701192
2025-01-10T08:58:10.000Z,13.597628,13.067762,2254.153485,-6.472178186,2977.374,142.291742,-102.141742,-126.290032,24.148289,54.890961,39.531243,852.678619
2025-01-10T08:58:11.000Z,13.601417,13.165223,2247.682549,-6.469679142,2976.224,142.266772,-102.116772,-126.290032,24.173260,54.834191,39.499841,852.656042
2025-01-10T08:58:12.000Z,13.605207,13.263075,2241.214127,-6.467281113,2975.121,142.241740,-102.091740,-126.290032,24.198292,54.777414,39.468514,852.633462
2025-01-10T08:58:13.000Z,13.609000,13.361326,2234.747987,-6.464723636,2973.945,142.216644,-102.066644,-126.290032,24.223388,54.720629,39.437262,852.610877
2025-01-10T08:58:14.000Z,13.612793,13.459970,2228.284680,-6.462006474,2972.695,142.191486,-102.041486,-126.290032,24.248546,54.663838,39.406087,852.588290
2025-01-10T08:58:15.000Z,13.616589,13.559015,2221.823974,-6.459389431,2971.491,142.166266,-102.016266,-126.290032,24.273766,54.607041,39.374986,852.565700
2025-01-10T08:58:16.000Z,13.620386,13.658464,2215.365901,-6.456742102,2970.273,142.140982,-101.990982,-126.290032,24.299050,54.550238,39.343961,852.543106
2025-01-10T08:58:17.000Z,13.624185,13.758321,2208.910490,-6.454064181,2969.041,142.115635,-101.965635,-126.290032,24.324397,54.493427,39.313010,852.520510
2025-01-10T08:58:18.000Z,13.627985,13.858589,2202.457772,-6.451355327,2967.795,142.090224,-101.940224,-126.290032,24.349807,54.436610,39.282132,852.497910
2025-01-10T08:58:19.000Z,13.631787,13.959272,2196.007779,-6.448744885,2966.594,142.064750,-101.914750,-126.290032,24.375282,54.379787,39.251329,852.475308
2025-01-10T08:58:20.000Z,13.635592,14.060377,2189.560283,-6.445973119,2965.319,142.039211,-101.889211,-126.290032,24.400821,54.322954,39.220597,852.452702
2025-01-10T08:58:21.000Z,13.639398,14.161899,2183.115833,-6.443039745,2963.970,142.013608,-101.863608,-126.290032,24.426423,54.266117,39.189940,852.430094
2025-01-10T08:58:22.000Z,13.643206,14.263846,2176.674203,-6.440203834,2962.665,141.987941,-101.837941,-126.290032,24.452090,54.209274,39.159355,852.407484
2025-01-10T08:58:23.000Z,13.647016,14.366222,2170.235425,-6.437335279,2961.345,141.962210,-101.812210,-126.290032,24.477822,54.152424,39.128843,852.384870
2025-01-10T08:58:24.000Z,13.650828,14.469031,2163.799533,-6.434433739,2960.011,141.936413,-101.786413,-126.290032,24.503619,54.095568,39.098403,852.362255
2025-01-10T08:58:25.000Z,13.654642,14.572275,2157.366558,-6.431498868,2958.660,141.910551,-101.760551,-126.290032,24.529480,54.038705,39.068034,852.339637
2025-01-10T08:58:26.000Z,13.658458,14.675959,2150.936535,-6.428530296,2957.295,141.884625,-101.734625,-126.290032,24.555407,53.981836,39.037736,852.317016
2025-01-10T08:58:27.000Z,13.662276,14.780087,2144.509497,-6.425656859,2955.973,141.858632,-101.708632,-126.290032,24.581400,53.924961,39.007509,852.294394
2025-01-10T08:58:28.000Z,13.666097,14.884666,2138.085221,-6.422619703,2954.576,141.832573,-101.682573,-126.290032,24.607459,53.868076,38.977352,852.271768
2025-01-10T08:58:29.000Z,13.669920,14.989692,2131.664258,-6.419418538,2953.103,141.806449,-101.656449,-126.290032,24.633583,53.811188,38.947266,852.249141
2025-01-10T08:58:30.000Z,13.673745,15.095173,2125.246384,-6.416311427,2951.674,141.780258,-101.630258,-126.290032,24.659773,53.754294,38.917250,852.226512
2025-01-10T08:58:31.000Z,13.677573,15.201112,2118.831635,-6.413168714,2950.228,141.754002,-101.604002,-126.290032,24.686030,53.697393,38.887304,852.203881
2025-01-10T08:58:32.000Z,13.681403,15.307515,2112.420047,-6.409990016,2948.766,141.727678,-101.577678,-126.290032,24.712353,53.640486,38.857427,852.181248
2025-01-10T08:58:33.000Z,13.685235,15.414384,2106.011655,-6.406774925,2947.287,141.701288,-101.551288,-126.290032,24.738744,53.583572,38.827618,852.158613
2025-01-10T08:58:34.000Z,13.689070,15.521725,2099.606497,-6.403651800,2945.850,141.674831,-101.524831,-126.290032,24.765201,53.526653,38.797879,852.135977
2025-01-10T08:58:35.000Z,13.692908,15.629544,2093.204352,-6.400362645,2944.337,141.648305,-101.498305,-126.290032,24.791726,53.469725,38.768206,852.113338
2025-01-10T08:58:36.000Z,13.696748,15.737838,2086.805772,-6.396907125,2942.747,141.621713,-101.471713,-126.290032,24.818318,53.412793,38.738603,852.090698
2025-01-10T08:58:37.000Z,13.700591,15.846616,2080.410537,-6.393542379,2941.199,141.595054,-101.445054,-126.290032,24.844978,53.355855,38.709068,852.068057
2025-01-10T08:58:38.000Z,13.704436,15.955880,2074.018687,-6.390139144,2939.634,141.568326,-101.418326,-126.290032,24.871706,53.298910,38.679599,852.045415
2025-01-10T08:58:39.000Z,13.708285,16.065637,2067.630259,-6.386697020,2938.050,141.541530,-101.391530,-126.290032,24.898501,53.241960,38.650198,852.022771
2025-01-10T08:58:40.000Z,13.712136,16.175890,2061.245293,-6.383215549,2936.449,141.514666,-101.364666,-126.290032,24.925365,53.185004,38.620864,852.000126
2025-01-10T08:58:41.000Z,13.715990,16.286643,2054.863828,-6.379694281,2934.829,141.487734,-101.337734,-126.290032,24.952298,53.128041,38.591596,851.977480
2025-01-10T08:58:42.000Z,13.719847,16.397900,2048.485904,-6.376260960,2933.250,141.460732,-101.310732,-126.290032,24.979299,53.071073,38.562394,851.954833
2025-01-10T08:58:43.000Z,13.723708,16.509671,2042.111306,-6.372658663,2931.592,141.433661,-101.283661,-126.290032,25.006371,53.014096,38.533257,851.932184
2025-01-10T08:58:44.000Z,13.727571,16.621952,2035.740587,-6.368887013,2929.857,141.406521,-101.256521,-126.290032,25.033510,52.957116,38.504187,851.909534
2025-01-10T08:58:45.000Z,13.731437,16.734751,2029.373532,-6.365201978,2928.162,141.379312,-101.229312,-126.290032,25.060719,52.900130,38.475181,851.886884
2025-01-10T08:58:46.000Z,13.735307,16.848072,2023.010183,-6.361474812,2926.448,141.352034,-101.202034,-126.290032,25.087998,52.843138,38.446241,851.864234
2025-01-10T08:58:47.000Z,13.739180,16.961921,2016.650582,-6.357705046,2924.713,141.324686,-101.174686,-126.290032,25.115346,52.786139,38.417365,851.841582
2025-01-10T08:58:48.000Z,13.743056,17.076303,2010.294773,-6.353892180,2922.959,141.297267,-101.147267,-126.290032,25.142764,52.729135,38.388554,851.818930
2025-01-10T08:58:49.000Z,13.746936,17.191221,2003.942798,-6.350163379,2921.244,141.269779,-101.119779,-126.290032,25.170253,52.672126,38.359807,851.796277
2025-01-10T08:58:50.000Z,13.750819,17.306685,1997.594446,-6.346262726,2919.450,141.242219,-101.092219,-126.290032,25.197813,52.615108,38.331122,851.773623
2025-01-10T08:58:51.000Z,13.754706,17.422691,1991.250272,-6.342189793,2917.576,141.214590,-101.064590,-126.290032,25.225442,52.558086,38.302502,851.750970
2025-01-10T08:58:52.000Z,13.758597,17.539249,1984.910067,-6.338199453,2915.740,141.186889,-101.036889,-126.290032,25.253142,52.501059,38.273945,851.728316
2025-01-10T08:58:53.000Z,13.762491,17.656363,1978.573874,-6.334163434,2913.884,141.159118,-101.009118,-126.290032,25.280914,52.444026,38.245451,851.705662
2025-01-10T08:58:54.000Z,13.766388,17.774038,1972.241740,-6.330081216,2912.006,141.131276,-100.981276,-126.290032,25.308756,52.386987,38.217019,851.683008
2025-01-10T08:58:55.000Z,13.770290,17.892280,1965.913711,-6.325952251,2910.106,141.103362,-100.953362,-126.290032,25.336670,52.329943,38.188650,851.660354
2025-01-10T08:58:56.000Z,13.774196,18.011093,1959.589835,-6.321903065,2908.243,141.075376,-100.925376,-126.290032,25.364655,52.272893,38.160343,851.637700
2025-01-10T08:58:57.000Z,13.778105,18.130488,1953.269905,-6.317678838,2906.300,141.047318,-100.897318,-126.290032,25.392714,52.215835,38.132096,851.615045
2025-01-10T08:58:58.000Z,13.782019,18.250460,1946.954477,-6.313279105,2904.276,141.019189,-100.869189,-126.290032,25.420843,52.158774,38.103912,851.592392
2025-01-10T08:58:59.000Z,13.785937,18.371020,1940.643347,-6.308957524,2902.288,140.990987,-100.840987,-126.290032,25.449044,52.101707,38.075790,851.569738
2025-01-10T08:59:00.000Z,13.789859,18.492171,1934.336562,-6.304586351,2900.277,140.962713,-100.812713,-126.290032,25.477318,52.044634,38.047728,851.547085
2025-01-10T08:59:01.000Z,13.793785,18.613921,1928.034174,-6.300165003,2898.243,140.934367,-100.784367,-126.290032,25.505664,51.987556,38.019727,851.524432
2025-01-10T08:59:02.000Z,13.797716,18.736274,1921.736232,-6.295692860,2896.186,140.905948,-100.755948,-126.290032,25.534083,51.930472,37.991786,851.501780
2025-01-10T08:59:03.000Z,13.801651,18.859236,1915.442788,-6.291169326,2894.105,140.877456,-100.727456,-126.290032,25.562575,51.873383,37.963905,851.479129
2025-01-10T08:59:04.000Z,13.805591,18.982813,1909.153894,-6.286720153,2892.058,140.848891,-100.698891,-126.290032,25.591140,51.816288,37.936084,851.456478
2025-01-10T08:59:05.000Z,13.809535,19.107015,1902.869348,-6.282091867,2889.929,140.820252,-100.670252,-126.290032,25.619780,51.759185,37.908322,851.433827
2025-01-10T08:59:06.000Z,13.813484,19.231838,1896.589710,-6.277283925,2887.717,140.791540,-100.641540,-126.290032,25.648491,51.702080,37.880619,851.411178
2025-01-10T08:59:07.000Z,13.817438,19.357292,1890.314780,-6.272548525,2885.539,140.762755,-100.612755,-126.290032,25.677276,51.644968,37.852976,851.388529
2025-01-10T08:59:08.000Z,13.821397,19.483384,1884.044613,-6.267758552,2883.336,140.733896,-100.583896,-126.290032,25.706135,51.587852,37.825392,851.365882
2025-01-10T08:59:09.000Z,13.825361,19.610119,1877.779263,-6.262913319,2881.107,140.704963,-100.554963,-126.290032,25.735068,51.530730,37.797866,851.343236
2025-01-10T08:59:10.000Z,13.829329,19.737503,1871.518786,-6.258012164,2878.852,140.675956,-100.525956,-126.290032,25.764075,51.473602,37.770399,851.320590
2025-01-10T08:59:11.000Z,13.833303,19.865543,1865.263239,-6.253180103,2876.629,140.646875,-100.496875,-126.290032,25.793156,51.416470,37.742989,851.297946
2025-01-10T08:59:12.000Z,13.837283,19.994250,1859.012426,-6.248164932,2874.322,140.617718,-100.467718,-126.290032,25.822313,51.359329,37.715636,851.275303
2025-01-10T08:59:13.000Z,13.841267,20.123618,1852.766909,-6.242966072,2871.930,140.588488,-100.438488,-126.290032,25.851543,51.302186,37.688342,851.252662
2025-01-10T08:59:14.000Z,13.845258,20.253661,1846.526494,-6.237834282,2869.570,140.559183,-100.409183,-126.290032,25.880848,51.245037,37.661105,851.230022
2025-01-10T08:59:15.000Z,13.849253,20.384384,1840.291240,-6.232643044,2867.181,140.529804,-100.379804,-126.290032,25.910228,51.187883,37.633925,851.207384
2025-01-10T08:59:16.000Z,13.853254,20.515793,1834.061208,-6.227391611,2864.766,140.500349,-100.350349,-126.290032,25.939682,51.130724,37.606801,851.184748
2025-01-10T08:59:17.000Z,13.857262,20.647895,1827.836457,-6.222079245,2862.322,140.470819,-100.320819,-126.290032,25.969212,51.073559,37.579734,851.162113
2025-01-10T08:59:18.000Z,13.861275,20.780697,1821.617049,-6.216705195,2859.850,140.441214,-100.291214,-126.290032,25.998817,51.016390,37.552723,851.139480
2025-01-10T08:59:19.000Z,13.865293,20.914204,1815.403047,-6.211393514,2857.406,140.411534,-100.261534,-126.290032,26.028498,50.959215,37.525768,851.116849
2025-01-10T08:59:20.000Z,13.869319,21.048430,1809.194262,-6.205893647,2854.876,140.381777,-100.231777,-126.290032,26.058255,50.902032,37.498868,851.094219
2025-01-10T08:59:21.000Z,13.873350,21.183369,1802.991259,-6.200204901,2852.259,140.351945,-100.201945,-126.290032,26.088087,50.844847,37.472024,851.071592
2025-01-10T08:59:22.000Z,13.877388,21.319035,1796.793853,-6.194576263,2849.670,140.322038,-100.172038,-126.290032,26.117994,50.787656,37.445236,851.048967
2025-01-10T08:59:23.000Z,13.881432,21.455434,1790.602107,-6.188881973,2847.050,140.292054,-100.142054,-126.290032,26.147977,50.730461,37.418503,851.026344
2025-01-10T08:59:24.000Z,13.885482,21.592573,1784.416089,-6.183121186,2844.400,140.261995,-100.111995,-126.290032,26.178036,50.673260,37.391824,851.003724
2025-01-10T08:59:25.000Z,13.889539,21.730458,1778.235865,-6.177293080,2841.719,140.231860,-100.081860,-126.290032,26.208172,50.616054,37.365200,850.981106
2025-01-10T08:59:26.000Z,13.893603,21.869098,1772.061502,-6.171520832,2839.064,140.201648,-100.051648,-126.290032,26.238383,50.558844,37.338630,850.958490
2025-01-10T08:59:27.000Z,13.897675,22.008505,1765.892823,-6.165555377,2836.319,140.171359,-100.021359,-126.290032,26.268672,50.501625,37.312113,850.935876
2025-01-10T08:59:28.000Z,13.901753,22.148675,1759.730392,-6.159395970,2833.486,140.140995,-99.990995,-126.290032,26.299036,50.444404,37.285650,850.913266
2025-01-10T08:59:29.000Z,13.905838,22.289620,1753.574031,-6.153289894,2830.677,140.110555,-99.960555,-126.290032,26.329477,50.387179,37.259242,850.890658
2025-01-10T08:59:30.000Z,13.909930,22.431349,1747.423812,-6.147112110,2827.835,140.080038,-99.930038,-126.290032,26.359994,50.329948,37.232887,850.868053
2025-01-10T08:59:31.000Z,13.914030,22.573869,1741.279807,-6.140861683,2824.960,140.049444,-99.899444,-126.290032,26.390588,50.272712,37.206584,850.845451
2025-01-10T08:59:32.000Z,13.918138,22.717187,1735.142089,-6.134537676,2822.050,140.018774,-99.868774,-126.290032,26.421258,50.215471,37.180335,850.822851
2025-01-10T08:59:33.000Z,13.922253,22.861312,1729.010731,-6.128139155,2819.107,139.988026,-99.838026,-126.290032,26.452005,50.158225,37.154138,850.800255
2025-01-10T08:59:34.000Z,13.926376,23.006250,1722.885810,-6.121788167,2816.185,139.957203,-99.807203,-126.290032,26.482829,50.100974,37.127994,850.777662
2025-01-10T08:59:35.000Z,13.930507,23.152016,1716.767155,-6.115237586,2813.172,139.926301,-99.776301,-126.290032,26.513731,50.043717,37.101901,850.755071
2025-01-10T08:59:36.000Z,13.934647,23.298605,1710.655335,-6.108486542,2810.066,139.895323,-99.745323,-126.290032,26.544709,49.986456,37.075861,850.732485
2025-01-10T08:59:37.000Z,13.938794,23.446033,1704.550182,-6.101780200,2806.981,139.864268,-99.714268,-126.290032,26.575763,49.929191,37.049872,850.709902
2025-01-10T08:59:38.000Z,13.942950,23.594305,1698.451775,-6.094994392,2803.859,139.833137,-99.683137,-126.290032,26.606895,49.871920,37.023936,850.687322
2025-01-10T08:59:39.000Z,13.947115,23.743432,1692.360193,-6.088128086,2800.701,139.801929,-99.651929,-126.290032,26.638103,49.814645,36.998050,850.664745
2025-01-10T08:59:40.000Z,13.951288,23.893421,1686.275519,-6.081180228,2797.505,139.770643,-99.620643,-126.290032,26.669388,49.757366,36.972215,850.642173
2025-01-10T08:59:41.000Z,13.955470,24.044281,1680.197833,-6.074271808,2794.327,139.739281,-99.589281,-126.290032,26.700751,49.700081,36.946432,850.619604
2025-01-10T08:59:42.000Z,13.959662,24.196026,1674.126975,-6.067157504,2791.054,139.707841,-99.557841,-126.290032,26.732191,49.642789,36.920698,850.597037
2025-01-10T08:59:43.000Z,13.963862,24.348652,1668.063518,-6.059836351,2787.686,139.676324,-99.526324,-126.290032,26.763707,49.585495,36.895015,850.574476
2025-01-10T08:59:44.000Z,13.968072,24.502175,1662.007302,-6.052551498,2784.335,139.644731,-99.494731,-126.290032,26.795300,49.528196,36.869382,850.551918
2025-01-10T08:59:45.000Z,13.972292,24.656602,1655.958415,-6.045179594,2780.943,139.613061,-99.463061,-126.290032,26.826970,49.470892,36.843800,850.529365
2025-01-10T08:59:46.000Z,13.976522,24.811944,1649.916943,-6.037719501,2777.511,139.581314,-99.431314,-126.290032,26.858717,49.413584,36.818267,850.506815
2025-01-10T08:59:47.000Z,13.980761,24.968208,1643.882976,-6.030170069,2774.039,139.549491,-99.399491,-126.290032,26.890541,49.356271,36.792784,850.484270
2025-01-10T08:59:48.000Z,13.985010,25.125404,1637.856603,-6.022651105,2770.580,139.517590,-99.367590,-126.290032,26.922441,49.298953,36.767350,850.461729
2025-01-10T08:59:49.000Z,13.989271,25.283547,1631.837674,-6.014919264,2767.023,139.485612,-99.335612,-126.290032,26.954420,49.241629,36.741964,850.439191
2025-01-10T08:59:50.000Z,13.993541,25.442634,1625.826764,-6.006973462,2763.367,139.453558,-99.303558,-126.290032,26.986474,49.184301,36.716628,850.416659
2025-01-10T08:59:51.000Z,13.997822,25.602681,1619.823727,-5.999054635,2759.725,139.421428,-99.271428,-126.290032,27.018604,49.126970,36.691341,850.394131
2025-01-10T08:59:52.000Z,14.002114,25.763697,1613.828655,-5.991040387,2756.038,139.389221,-99.239221,-126.290032,27.050811,49.069634,36.666103,850.371607
2025-01-10T08:59:53.000Z,14.006417,25.925691,1607.841646,-5.982929415,2752.307,139.356938,-99.206938,-126.290032,27.083094,49.012293,36.640913,850.349089
2025-01-10T08:59:54.000Z,14.010732,26.088673,1601.862796,-5.974720447,2748.530,139.324579,-99.174579,-126.290032,27.115453,48.954947,36.615770,850.326575
2025-01-10T08:59:55.000Z,14.015058,26.252653,1595.892205,-5.966412168,2744.708,139.292144,-99.142144,-126.290032,27.147888,48.897597,36.590676,850.304066
2025-01-10T08:59:56.000Z,14.019396,26.417640,1589.929972,-5.958122924,2740.895,139.259633,-99.109633,-126.290032,27.180399,48.840243,36.565629,850.281561
2025-01-10T08:59:57.000Z,14.023746,26.583652,1583.975959,-5.949611851,2736.980,139.227044,-99.077044,-126.290032,27.212987,48.782881,36.540629,850.259061
2025-01-10T08:59:58.000Z,14.028108,26.750685,1578.030748,-5.940877715,2732.962,139.194382,-99.044382,-126.290032,27.245650,48.725518,36.515677,850.236567
2025-01-10T08:59:59.000Z,14.032482,26.918756,1572.094204,-5.932158686,2728.951,139.161644,-99.011644,-126.290032,27.278388,48.668150,36.490773,850.214078
2025-01-10T09:00:00.000Z,14.036869,27.087874,1566.166431,-5.923333494,2724.891,139.128831,-98.978831,-126.290032,27.311201,48.610777,36.465915,850.191594
2025-01-10T09:00:01.000Z,14.041270,27.258052,1560.247537,-5.914400704,2720.782,139.095943,-98.945943,-126.290032,27.344089,48.553400,36.441104,850.169116
2025-01-10T09:00:02.000Z,14.045683,27.429298,1554.337629,-5.905358873,2716.622,139.062980,-98.912980,-126.290032,27.377052,48.496018,36.416339,850.146642
2025-01-10T09:00:03.000Z,14.050110,27.601623,1548.436819,-5.896324937,2712.466,139.029942,-98.879942,-126.290032,27.410089,48.438633,36.391621,850.124175
2025-01-10T09:00:04.000Z,14.054550,27.775046,1542.544980,-5.887060377,2708.204,138.996829,-98.846829,-126.290032,27.443202,48.381240,36.366947,850.101712
2025-01-10T09:00:05.000Z,14.059004,27.949563,1536.662698,-5.877563844,2703.836,138.963644,-98.813644,-126.290032,27.476388,48.323845,36.342321,850.079255
2025-01-10T09:00:06.000Z,14.063473,28.125192,1530.789852,-5.868070857,2699.469,138.930384,-98.780384,-126.290032,27.509648,48.266446,36.317740,850.056804
2025-01-10T09:00:07.000Z,14.067956,28.301944,1524.926556,-5.858461225,2695.048,138.897051,-98.747051,-126.290032,27.542980,48.209042,36.293205,850.034359
2025-01-10T09:00:08.000Z,14.072454,28.479829,1519.072929,-5.848733351,2690.573,138.863645,-98.713645,-126.290032,27.576387,48.151635,36.268716,850.011920
2025-01-10T09:00:09.000Z,14.076967,28.658861,1513.229090,-5.838885652,2686.043,138.830166,-98.680166,-126.290032,27.609865,48.094222,36.244271,849.989487
2025-01-10T09:00:10.000Z,14.081495,28.839048,1507.395158,-5.828916480,2681.457,138.796615,-98.646615,-126.290032,27.643417,48.036806,36.219871,849.967060
2025-01-10T09:00:11.000Z,14.086039,29.020405,1501.571257,-5.818941043,2676.868,138.762992,-98.612992,-126.290032,27.677040,47.979385,36.195516,849.944639
2025-01-10T09:00:12.000Z,14.090599,29.202948,1495.757276,-5.808723739,2672.167,138.729295,-98.579295,-126.290032,27.710737,47.921957,36.171205,849.922223
2025-01-10T09:00:13.000Z,14.095175,29.386675,1489.953809,-5.798263064,2667.355,138.695529,-98.545529,-126.290032,27.744503,47.864528,36.146939,849.899815
2025-01-10T09:00:14.000Z,14.099768,29.571606,1484.160750,-5.787791207,2662.538,138.661691,-98.511691,-126.290032,27.778340,47.807094,36.122718,849.877413
2025-01-10T09:00:15.000Z,14.104378,29.757752,1478.378227,-5.777189351,2657.661,138.627784,-98.477784,-126.290032,27.812248,47.749656,36.098540,849.855017
2025-01-10T09:00:16.000Z,14.109005,29.945126,1472.606371,-5.766455727,2652.723,138.593806,-98.443806,-126.290032,27.846225,47.692214,36.074406,849.832628
2025-01-10T09:00:17.000Z,14.113649,30.133739,1466.845315,-5.755588520,2647.724,138.559759,-98.409759,-126.290032,27.880273,47.634768,36.050316,849.810245
2025-01-10T09:00:18.000Z,14.118312,30.323604,1461.095194,-5.744701231,2642.715,138.525643,-98.375643,-126.290032,27.914389,47.577317,36.026270,849.787869
2025-01-10T09:00:19.000Z,14.122993,30.514741,1455.355913,-5.733561124,2637.591,138.491457,-98.341457,-126.290032,27.948575,47.519860,36.002265,849.765499
2025-01-10T09:00:20.000Z,14.127693,30.707147,1449.628072,-5.722166522,2632.349,138.457204,-98.307204,-126.290032,27.982827,47.462401,35.978305,849.743137
2025-01-10T09:00:21.000Z,14.132412,30.900842,1443.911580,-5.710746412,2627.095,138.422885,-98.272885,-126.290032,28.017147,47.404938,35.954388,849.720782
2025-01-10T09:00:22.000Z,14.137150,31.095840,1438.206579,-5.699183306,2621.776,138.388498,-98.238498,-126.290032,28.051534,47.347470,35.930514,849.698434
2025-01-10T09:00:23.000Z,14.141908,31.292153,1432.513213,-5.687475234,2616.390,138.354045,-98.204045,-126.290032,28.085986,47.289999,35.906682,849.676093
2025-01-10T09:00:24.000Z,14.146686,31.489794,1426.831629,-5.675620211,2610.936,138.319527,-98.169527,-126.290032,28.120504,47.232523,35.882893,849.653759
2025-01-10T09:00:25.000Z,14.151485,31.688776,1421.161973,-5.663729906,2605.466,138.284944,-98.134944,-126.290032,28.155087,47.175044,35.859146,849.631432
2025-01-10T09:00:26.000Z,14.156306,31.889121,1415.504169,-5.651574640,2599.875,138.250296,-98.100296,-126.290032,28.189736,47.117557,35.835440,849.609112
2025-01-10T09:00:27.000Z,14.161148,32.090826,1409.858824,-5.639152582,2594.160,138.215585,-98.065585,-126.290032,28.224446,47.060070,35.811776,849.586800
2025-01-10T09:00:28.000Z,14.166012,32.293912,1404.225864,-5.626689271,2588.427,138.180812,-98.030812,-126.290032,28.259220,47.002578,35.788155,849.564495
2025-01-10T09:00:29.000Z,14.170898,32.498393,1398.605445,-5.614068611,2582.621,138.145977,-97.995977,-126.290032,28.294055,46.945082,35.764575,849.542199
2025-01-10T09:00:30.000Z,14.175807,32.704283,1392.997726,-5.601288452,2576.742,138.111081,-97.961081,-126.290032,28.328951,46.887582,35.741037,849.519909
2025-01-10T09:00:31.000Z,14.180740,32.911595,1387.402868,-5.588346615,2570.788,138.076124,-97.926124,-126.290032,28.363907,46.830077,35.717540,849.497628
2025-01-10T09:00:32.000Z,14.185697,33.120344,1381.821033,-5.575240871,2564.759,138.041109,-97.891109,-126.290032,28.398923,46.772569,35.694084,849.475355
2025-01-10T09:00:33.000Z,14.190678,33.330543,1376.252386,-5.562080596,2558.705,138.006034,-97.856034,-126.290032,28.433997,46.715057,35.670668,849.453089
2025-01-10T09:00:34.000Z,14.195684,33.542216,1370.696872,-5.548639979,2552.522,137.970901,-97.820901,-126.290032,28.469131,46.657539,35.647293,849.430831
2025-01-10T09:00:35.000Z,14.200716,33.755359,1365.155106,-5.534917005,2546.209,137.935713,-97.785713,-126.290032,28.504319,46.600019,35.623959,849.408581
2025-01-10T09:00:36.000Z,14.205773,33.969996,1359.627038,-5.521132831,2539.868,137.900468,-97.750468,-126.290032,28.539563,46.542495,35.600666,849.386340
2025-01-10T09:00:37.000Z,14.210858,34.186140,1354.112841,-5.507173193,2533.446,137.865170,-97.715170,-126.290032,28.574862,46.484967,35.577412,849.364107
2025-01-10T09:00:38.000Z,14.215969,34.403807,1348.612692,-5.493035717,2526.942,137.829817,-97.679817,-126.290032,28.610214,46.427435,35.554199,849.341882
2025-01-10T09:00:39.000Z,14.221109,34.623012,1343.126769,-5.478717938,2520.356,137.794413,-97.644413,-126.290032,28.645619,46.369899,35.531026,849.319666
2025-01-10T09:00:40.000Z,14.226277,34.843768,1337.655256,-5.464327038,2513.736,137.758957,-97.608957,-126.290032,28.681075,46.312359,35.507892,849.297458
2025-01-10T09:00:41.000Z,14.231474,35.066101,1332.198115,-5.449640973,2506.980,137.723449,-97.573449,-126.290032,28.716583,46.254813,35.484797,849.275258
2025-01-10T09:00:42.000Z,14.236701,35.290007,1326.755974,-5.434657496,2500.087,137.687894,-97.537894,-126.290032,28.752138,46.197265,35.461743,849.253067
2025-01-10T09:00:43.000Z,14.241958,35.515511,1321.328800,-5.419593635,2493.157,137.652291,-97.502291,-126.290032,28.787741,46.139714,35.438728,849.230886
2025-01-10T09:00:44.000Z,14.247246,35.742628,1315.916786,-5.404336857,2486.139,137.616641,-97.466641,-126.290032,28.823390,46.082159,35.415751,849.208713
2025-01-10T09:00:45.000Z,14.252566,35.971372,1310.520127,-5.388884549,2479.030,137.580947,-97.430947,-126.290032,28.859085,46.024599,35.392814,849.186549
2025-01-10T09:00:46.000Z,14.257919,36.201760,1305.139017,-5.373234068,2471.831,137.545208,-97.395208,-126.290032,28.894824,45.967037,35.369916,849.164394
2025-01-10T09:00:47.000Z,14.263305,36.433807,1299.773658,-5.357382734,2464.538,137.509427,-97.359427,-126.290032,28.930604,45.909470,35.347056,849.142248
2025-01-10T09:00:48.000Z,14.268724,36.667530,1294.424252,-5.341434955,2457.202,137.473605,-97.323605,-126.290032,28.966426,45.851899,35.324235,849.120111
2025-01-10T09:00:49.000Z,14.274179,36.902952,1289.090789,-5.325173397,2449.721,137.437743,-97.287743,-126.290032,29.002289,45.794322,35.301451,849.097982
2025-01-10T09:00:50.000Z,14.279670,37.140071,1283.773905,-5.308595650,2442.095,137.401843,-97.251843,-126.290032,29.038188,45.736744,35.278706,849.075864
2025-01-10T09:00:51.000Z,14.285196,37.378913,1278.473597,-5.291913456,2434.421,137.365908,-97.215908,-126.290032,29.074124,45.679162,35.256000,849.053755
2025-01-10T09:00:52.000Z,14.290761,37.619493,1273.190078,-5.275016524,2426.648,137.329938,-97.179938,-126.290032,29.110094,45.621576,35.233331,849.031656
